competition,round_key,size,discipline,is_team_round,rank,start_no,handler,dog,breed,country,faults,refusals,time_faults,total_faults,time,speed,eliminated,judge,sct,mct,course_length
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,11,ES01,Aurembiaix Aubach Sánchez,Bicho Nur,Malinois,ESP,,,,0.0,43.11,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,12,CH04,Corinne Friedli,Leen-Lucie Du Château Royal Leen Cm,Tervueren,CHE,,,,0.0,43.25,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,13,IT03,Rachele Corradini,Massai des Soldats de Krist Ale Japeloup,Malinois,ITA,,,,0.0,43.42,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,14,CZ09,Lucie Sapáková,Alto Ginger Storm Alto,Malinois,CZE,,,,0.0,45.04,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,15,FI01,Matti Lampinen,Hotimpi Aava Meri,Malinois,FIN,,,,0.37,46.37,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,16,CH03,Andrea Widmer,Fabulous Surprising Fitch di Terra Luna Fitch,Groenendael,CHE,,,,3.68,49.68,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,17,HU01,Zsuzsanna Szabó,Gizda Gizda,Malinois,HUN,,,,4.7,50.7,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,18,IT01,Carlo Magnoli,On sight du Chateau Sainte Marie Fidji,Malinois,ITA,,,,5.0,38.18,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,19,CH05,Hans Hänny,Xin Clever Fox Aloha,Malinois,CHE,,,,5.0,38.78,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,20,BE04,Amandine Dogot,Rina des terre’s Harry’D Rina,Malinois,BEL,,,,5.0,39.51,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,21,FR06,Celine Mureau,Blast Of Energy World Of Matrix Blast Of,Malinois,FRA,,,,5.0,40.18,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,22,BE02,Elke De Cock,Baico Balkunai Baico,Groenendael,BEL,,,,5.0,40.71,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,23,ES06,Lucas Curras Fernández,Zekrom Zekrom,Malinois,ESP,,,,5.0,41.07,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,24,FR10,Daniel Lauret,P Bonnie du temple d’Akhara P’ Bonnie,Malinois,FRA,,,,5.0,42.03,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,25,GR03,Anastassia Kostaki,Fire Deabei Liv,Tervueren,GRC,,,,5.0,42.06,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,26,GR02,Lydia Karakonstandis,Hardwired In The Star Vito,Malinois,GRC,,,,5.0,42.16,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,27,IT02,Rachele Corradini,Omerta Hydra,Malinois,ITA,,,,5.0,43.75,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,28,FR03,Evelyne Leydier,Run Away De La Demeure Des Loups Run Away,Tervueren,FRA,,,,5.0,44.08,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,29,ES02,Miguel Angel Fernandez Mendez,Juliette Juliette,Malinois,ESP,,,,6.04,47.04,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,30,CZ08,Nikola Kajpušová,A Coco Müsli from Malibo Land Tori,Tervueren,CZE,,,,6.29,47.29,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,31,BE06,Marleen Somers,Roxy Rose Simply Divine Roxy,Malinois,BEL,,,,6.3,47.3,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,32,CH06,Doris Schopfer,Orca vom belgischen Feuer Orca,Groenendael,CHE,,,,7.17,48.17,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,33,GR07,Christos Patsios,Harmony Clever Canin Shine,Groenendael,GRC,,,,7.19,48.19,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,34,HU08,Teréz Sirkó,Sense Of Insanity Secret River River,Tervueren,HUN,,,,7.42,48.42,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,35,NL05,Frank v. Nimwegen,Galdra’s Mind Dark Side of the Moon Floyd,Laekenois,NLD,,,,9.17,50.17,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,36,HU02,Emese Kovács,Dangerous Love Rebell Represent Nova,Malinois,HUN,,,,10.0,43.22,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,37,ES08,Adoración Morales Moreno,Quma De Shusuen De Kish Horus,Malinois,ESP,,,,10.0,44.46,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,38,IT06,Jacopo Tata,Q- Malibu’ di casa del beato Q-Malibù,Malinois,ITA,,,,15.44,46.44,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,39,FI05,Annika Lehtisalo,Black Destiny Choco Choco,Groenendael,FIN,,,,16.23,52.23,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,40,HU04,Ágnes Fazekas,Zimantra Tra,Malinois,HUN,,,,17.04,48.04,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,41,FR02,Alexya Batac,Ma Liskay Du Domaine Des Pitchounes Ma Liskay,Tervueren,FRA,,,,20.18,56.18,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,42,ES07,Yolanda Bastida Reina,Terra Terra,Malinois,ESP,,,,24.73,55.73,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,43,FI03,Annika Lehtisalo,Traxa’s Tropical Punch Pancho,Groenendael,FIN,,,,25.05,61.05,,False,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,AT01,Julia Urban,Kiovar Clever Fox Kio,Malinois,AUT,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,AT02,Madelaine Charvat,Arizona Vom Wilden Korschel Arizona,Tervueren,AUT,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,AT03,Helene Mandl-Mösinger,Alcimalimaniacs Aragon Aragon,Malinois,AUT,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,AT04,Manfred Mösinger,Alice Vom Letzten Wolf Alice,Malinois,AUT,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,AT05,Jürgen Benesch,Alcimalimaniacs Absolut Aria Aria,Malinois,AUT,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,AT06,Marion Bellingrath-Türscherl,Grietje Vom Heustadlwasser Grietje,Tervueren,AUT,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,AT07,Katja Kössler,A Little Leela Spirit Of Carinthia Leela,Malinois,AUT,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,AT08,Nicole Minihold,Austrian Legends Aireen Rey,Malinois,AUT,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,BE01,Elke De Cock,Shadow of the Sky Phenya Phenya,Groenendael,BEL,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,BE05,Maïté Missotten,O’ris Oris,Tervueren,BEL,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,BE08,Sarah Veen,Sparkling Storm la Houillère Fauve Storm,Malinois,BEL,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,BE09,Wendi Breemeersch,Stan with me Lou des terres Harry’d Milou,Malinois,BEL,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,BE10,Marleen Somers,Tornado Tess Simply Divine Tess,Malinois,BEL,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,CH02,Stefan Gerber,Furioso Beleza Camea Camea,Groenendael,CHE,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,CH07,Jennifer Stephenson,Play with Madness Alpha Jet Ouzo,Malinois,CHE,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,CH08,Daniel Steck,Brice von den Feuerpfoten Brice,Malinois,CHE,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,CZ01,Nikola Banotová,A Chocolate Müsli from Malibo Land Topinka,Tervueren,CZE,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,CZ02,Jakub Štýbr,Apple Deabei Pippa,Tervueren,CZE,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,CZ04,Michal Brych,Catalyn Jankari Müsli,Tervueren,CZE,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,CZ05,Jana Pařízková,A Raspberry Musli from Malibo land Mala,Tervueren,CZE,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,CZ06,Vilém Čekajle,Navy Des Plaines Du Minervois Navy,Malinois,CZE,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,CZ10,Kristýna Bucharová,Bria od Morového sloupu Bria,Malinois,CZE,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,DE01,Petra Knapp,Nicimia’s Callida Callida,Groenendael,DEU,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,DE03,Peter Saile,Flint vom Hause Gürtler Flint,Malinois,DEU,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,DE04,Rico Hafner,Rien ne va plus Dark Disciple Dis,Malinois,DEU,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,DK01,Ulrike Ewers,Malimaniac’s Grand Pleasure G,Malinois,DNK,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,DK02,Suzanne Houtman,Ivar Astra V. Goedenhuize Cooper,Malinois,DNK,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,DK03,Anne Rath Petersen,Vom Hunderath Fila Olfactoria Fila,Tervueren,DNK,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,DK04,Frank Rosengaard,Su Meile Iquitos Iq,Groenendael,DNK,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,ES04,Adrián Pérez Paleu,Quenlla Quenlla,Malinois,ESP,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,ES05,Pere Vicent Chovares Tomas,M’Rei Des Plaines Du Minervois M’rei,Malinois,ESP,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,FI02,Asko Salmi,Valkohampaan Ilkosillaan Nude,Groenendael,FIN,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,FI04,Eero Mäkinen,Embress Fortuona of Karo’s Triangle Pähee,Groenendael,FIN,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,FI06,Sara Malinen,Valkohampaan Ihan Nakuna Nästi,Tervueren,FIN,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,FI07,Miisa Rapi,Pinkojan Morgan Sera,Malinois,FIN,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,FI08,Miia Lönnqvist,Tammikallion Tex-Mex Taco,Malinois,FIN,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,FR01,Jérémy Allio,Lilas De Valoudsha Lilas,Tervueren,FRA,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,FR04,Nicolas Louis,Romy Des Masques Noirs De La Crau Romy,Malinois,FRA,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,FR07,Ingrid Traversaz,Science Fiction Du Domaine De L’harmonie Science Fiction,Tervueren,FRA,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,FR08,Aanor Astore,Sonic Des Guerriers D’orthos Sonic,Tervueren,FRA,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,FR09,Celine Thuilliez,Sircee Du Domaine De L’harmonie Sircée,Tervueren,FRA,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,GR05,Pavlos Paraskevas,Play with Madness Taurus Toro,Malinois,GRC,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,GR06,Maria Eleftheria Poulimenou,Greek Legend Jaguar Jaguar,Groenendael,GRC,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,GR08,Catherine Stroobants,Play With Madness Pyro Rafale,Malinois,GRC,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,GR09,Aggeliki Psycha,F’Delma vom Giannioti Sports Dog Delma,Malinois,GRC,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,GR10,Themistoklis Orkopoulos,Play with Madness Love Love,Malinois,GRC,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,HU03,Barbara Liliom,Mucius Ibiza Juci,Groenendael,HUN,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,HU05,Krisztina Acsády,Arvendell Blaze Elza,Malinois,HUN,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,HU06,Zoltán Barta-Bárci,Black Obsidian Lex Nolan,Tervueren,HUN,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,HU07,Andrea Tóth,Hunt’n Catch Brooklyn Brooklyn,Malinois,HUN,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,IT04,Ilaria Rizzo,Ordinary love des plaines du minervois Luvi,Malinois,ITA,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,NL01,Arja Noordhoek,Up in Flames of Dark Brightness Flame,Tervueren,NLD,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,NL02,Theo Panen,Djouna of Twisted Power Zeggie,Tervueren,NLD,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,NL03,Bert Nijsten,Risdéard of Karo’s Triangle Synergy,Groenendael,NLD,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,NL04,Amy v.d. Voort,Fonz Perro de la Casa Negra A-Jay,Groenendael,NLD,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,NL06,Marjolein v. Sprang,Munchanga’s Groovy Groovy,Groenendael,NLD,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,NL07,Arja Noordhoek,New Sensation of Dark Brightness Sensi,Tervueren,NLD,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,NL08,Liane v.d. Velde,Terrible SuperNova from Wavyna Supernova,Malinois,NLD,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,PL01,Monika Marciniak,Track SIMPLY DIVINE Speed,Malinois,POL,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,RO01,Dan Zloteanu,Play with Madness Puma Puma,Malinois,ROU,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,SE01,Kerstin Isaksson,Blackneck’s D’Stella Lumi,Malinois,SWE,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,SK01,Martina Gajdošová,Crazy Od Morového Sloupu Crazy,Malinois,SVK,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,SK02,Martina Gajdošová,Giaquira Bohemia Col-Bri Giaquira,Malinois,SVK,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,UA01,Iryna Kutsenko Ukraine,Cappa Cappa,Malinois,,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_1,Large,Agility,False,,UK01,Fiona Gavin,Play with Madness Explorer Keeper,Malinois,GBR,,,,,,,True,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,1,FR06,Celine Mureau,Blast Of Energy World Of Matrix Blast Of,Malinois,FRA,,,,0.0,41.94,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,2,CZ01,Nikola Banotová,A Chocolate Müsli from Malibo Land Topinka,Tervueren,CZE,,,,0.0,42.2,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,3,SK02,Martina Gajdošová,Giaquira Bohemia Col-Bri Giaquira,Malinois,SVK,,,,0.0,42.7,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,4,AT08,Nicole Minihold,Austrian Legends Aireen Rey,Malinois,AUT,,,,0.0,43.06,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,5,AT01,Julia Urban,Kiovar Clever Fox Kio,Malinois,AUT,,,,0.0,43.26,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,6,IT06,Jacopo Tata,Q- Malibu’ di casa del beato Q-Malibù,Malinois,ITA,,,,0.0,43.57,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,7,IT02,Rachele Corradini,Omerta Hydra,Malinois,ITA,,,,0.0,43.89,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,8,ES01,Aurembiaix Aubach Sánchez,Bicho Nur,Malinois,ESP,,,,0.0,44.17,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,9,FR08,Aanor Astore,Sonic Des Guerriers D’orthos Sonic,Tervueren,FRA,,,,0.0,44.55,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,10,ES02,Miguel Angel Fernandez Mendez,Juliette Juliette,Malinois,ESP,,,,0.0,44.76,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,11,ES05,Pere Vicent Chovares Tomas,M’Rei Des Plaines Du Minervois M’rei,Malinois,ESP,,,,0.0,45.96,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,12,CZ09,Lucie Sapáková,Alto Ginger Storm Alto,Malinois,CZE,,,,0.0,46.45,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,13,GR02,Lydia Karakonstandis,Hardwired In The Star Vito,Malinois,GRC,,,,0.0,48.1,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,14,CH03,Andrea Widmer,Fabulous Surprising Fitch di Terra Luna Fitch,Groenendael,CHE,,,,0.0,48.21,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,15,HU01,Zsuzsanna Szabó,Gizda Gizda,Malinois,HUN,,,,0.87,49.87,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,16,DE02,Hannah Demmer,Play with Madness Mojito Mo,Malinois,DEU,,,,5.0,40.69,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,17,BE04,Amandine Dogot,Rina des terre’s Harry’D Rina,Malinois,BEL,,,,5.0,40.94,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,18,PL01,Monika Marciniak,Track SIMPLY DIVINE Speed,Malinois,POL,,,,5.0,42.97,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,19,CH08,Daniel Steck,Brice von den Feuerpfoten Brice,Malinois,CHE,,,,5.0,44.93,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,20,CH02,Stefan Gerber,Furioso Beleza Camea Camea,Groenendael,CHE,,,,5.0,45.04,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,21,FR10,Daniel Lauret,P Bonnie du temple d’Akhara P’ Bonnie,Malinois,FRA,,,,5.0,46.22,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,22,NL04,Amy v.d. Voort,Fonz Perro de la Casa Negra A-Jay,Groenendael,NLD,,,,5.0,46.55,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,23,HU06,Zoltán Barta-Bárci,Black Obsidian Lex Nolan,Tervueren,HUN,,,,5.25,49.25,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,24,CZ08,Nikola Kajpušová,A Coco Müsli from Malibo Land Tori,Tervueren,CZE,,,,8.67,52.67,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,25,HU04,Ágnes Fazekas,Zimantra Tra,Malinois,HUN,,,,8.69,52.69,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,26,CH09,Denise von Tobel,Play with Madness Iceman Iceman,Malinois,CHE,,,,10.0,38.26,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,27,BE08,Sarah Veen,Sparkling Storm la Houillère Fauve Storm,Malinois,BEL,,,,10.0,41.55,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,28,FI02,Asko Salmi,Valkohampaan Ilkosillaan Nude,Groenendael,FIN,,,,10.0,44.49,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,29,DK02,Suzanne Houtman,Ivar Astra V. Goedenhuize Cooper,Malinois,DNK,,,,10.0,46.09,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,30,GR06,Maria Eleftheria Poulimenou,Greek Legend Jaguar Jaguar,Groenendael,GRC,,,,10.0,46.25,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,31,DE04,Rico Hafner,Rien ne va plus Dark Disciple Dis,Malinois,DEU,,,,10.0,46.78,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,32,ES06,Lucas Curras Fernández,Zekrom Zekrom,Malinois,ESP,,,,10.0,47.88,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,33,BE01,Elke De Cock,Shadow of the Sky Phenya Phenya,Groenendael,BEL,,,,10.0,48.8,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,34,NL05,Frank v. Nimwegen,Galdra’s Mind Dark Side of the Moon Floyd,Laekenois,NLD,,,,10.04,54.04,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,35,HU05,Krisztina Acsády,Arvendell Blaze Elza,Malinois,HUN,,,,11.66,55.66,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,36,HU03,Barbara Liliom,Mucius Ibiza Juci,Groenendael,HUN,,,,14.65,53.65,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,37,SK01,Martina Gajdošová,Crazy Od Morového Sloupu Crazy,Malinois,SVK,,,,15.0,43.26,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,38,HU02,Emese Kovács,Dangerous Love Rebell Represent Nova,Malinois,HUN,,,,15.0,43.89,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,39,GR05,Pavlos Paraskevas,Play with Madness Taurus Toro,Malinois,GRC,,,,15.0,44.39,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,40,DK04,Frank Rosengaard,Su Meile Iquitos Iq,Groenendael,DNK,,,,15.0,46.88,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,41,FR03,Evelyne Leydier,Run Away De La Demeure Des Loups Run Away,Tervueren,FRA,,,,15.0,46.95,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,42,ES04,Adrián Pérez Paleu,Quenlla Quenlla,Malinois,ESP,,,,15.0,48.59,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,43,UA02,Valentyna Riezanova Ukraine,Aura Extra Temperament Arya,Malinois,,,,,15.09,49.09,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,44,FI07,Miisa Rapi,Pinkojan Morgan Sera,Malinois,FIN,,,,16.85,50.85,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,45,AT06,Marion Bellingrath-Türscherl,Grietje Vom Heustadlwasser Grietje,Tervueren,AUT,,,,20.12,59.12,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,46,FR02,Alexya Batac,Ma Liskay Du Domaine Des Pitchounes Ma Liskay,Tervueren,FRA,,,,25.83,59.83,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,47,BE05,Maïté Missotten,O’ris Oris,Tervueren,BEL,,,,30.7,59.7,,False,,,,
FMBB World Championship 2025,ind_agility_large_2,Large,Agility,False,,AT02,Madelaine Charvat,Arizona Vom Wilden Korschel Arizona,Tervueren,AUT,,,,,,,True,,,,
