competition,round_key,size,discipline,is_team_round,rank,start_no,handler,dog,breed,country,faults,refusals,time_faults,total_faults,time,speed,eliminated,judge,sct,mct,course_length
moravia-open-2024,ind_agility_intermediate_1,Intermediate,Agility,False,1,,Iwona Golab,Sayonara,,POL,0,0,0.0,0.0,41.54,5.3,False,"Marekovic, Alen (HR)",48.0,88.0,220.0
moravia-open-2024,ind_agility_intermediate_1,Intermediate,Agility,False,2,,Christina  Paulik,Happy Sigrid Petit Jerloust of my queen,,,0,0,0.0,0.0,42.86,5.13,False,"Marekovic, Alen (HR)",48.0,88.0,220.0
moravia-open-2024,ind_agility_intermediate_1,Intermediate,Agility,False,3,003823,Tereza Králová,Full of Energy,,CZE,0,0,0.0,0.0,43.06,5.11,False,"Marekovic, Alen (HR)",48.0,88.0,220.0
moravia-open-2024,ind_agility_intermediate_1,Intermediate,Agility,False,4,,Lee Gibson,Euro Star,,GBR,0,0,0.0,0.0,43.17,5.1,False,"Marekovic, Alen (HR)",48.0,88.0,220.0
moravia-open-2024,ind_agility_intermediate_1,Intermediate,Agility,False,5,,Paulina Duda,Never Never Land E'Anka,,POL,0,0,0.0,0.0,45.0,4.89,False,"Marekovic, Alen (HR)",48.0,88.0,220.0
moravia-open-2024,ind_agility_intermediate_1,Intermediate,Agility,False,6,,Manuela Grubelnig,Düwelkes van de Barge Calypso,,,1,0,0.0,5.0,43.27,5.08,False,"Marekovic, Alen (HR)",48.0,88.0,220.0
moravia-open-2024,ind_agility_intermediate_1,Intermediate,Agility,False,7,035019,Eva Nadrchalová,Even More Fun Hardy Origin,,,1,0,0.0,5.0,44.68,4.92,False,"Marekovic, Alen (HR)",48.0,88.0,220.0
moravia-open-2024,ind_agility_intermediate_1,Intermediate,Agility,False,8,,Asta Simkoniene,Lagūna Compliment Kalnarūtė,,,0,0,8.99,8.99,56.99,3.86,False,"Marekovic, Alen (HR)",48.0,88.0,220.0
moravia-open-2024,ind_agility_intermediate_1,Intermediate,Agility,False,9,010719,Lucie Bartelová,A3Ch Cérečka Ninuland,,,2,0,0.0,10.0,44.16,4.98,False,"Marekovic, Alen (HR)",48.0,88.0,220.0
moravia-open-2024,ind_agility_intermediate_1,Intermediate,Agility,False,10,,Svetlana  Kreslina,Flyland Nothing Impossible,,,1,1,0.6,10.6,48.6,4.53,False,"Marekovic, Alen (HR)",48.0,88.0,220.0
moravia-open-2024,ind_agility_intermediate_1,Intermediate,Agility,False,11,,Eva Filípková,Lea,,,2,0,3.64,13.64,51.64,4.26,False,"Marekovic, Alen (HR)",48.0,88.0,220.0
moravia-open-2024,ind_agility_intermediate_1,Intermediate,Agility,False,12,,Svetlana  Kreslina,Flyland Nimbus Dance,,,2,1,0.0,15.0,45.22,4.87,False,"Marekovic, Alen (HR)",48.0,88.0,220.0
moravia-open-2024,ind_agility_intermediate_1,Intermediate,Agility,False,13,,Veronika Dostalova,Every Kingdom Super Welter,,,3,0,0.0,15.0,48.0,4.58,False,"Marekovic, Alen (HR)",48.0,88.0,220.0
moravia-open-2024,ind_agility_intermediate_1,Intermediate,Agility,False,14,,Aleksandra Michalik,My little Pocahontas Otherland,,,5,1,10.11,40.11,58.11,3.79,False,"Marekovic, Alen (HR)",48.0,88.0,220.0
moravia-open-2024,ind_agility_intermediate_1,Intermediate,Agility,False,,024821,Adela Hoňková,Aero Rodeo z Ranche na Hranici,,,,,,,,,True,"Marekovic, Alen (HR)",48.0,88.0,220.0
moravia-open-2024,ind_agility_intermediate_1,Intermediate,Agility,False,,088019,Adéla Havlíčková,A3Ch Nilsa Petit Jerloust of My Queen,,,,,,,,,True,"Marekovic, Alen (HR)",48.0,88.0,220.0
moravia-open-2024,ind_agility_intermediate_1,Intermediate,Agility,False,,,Agata Lesniak,Skipper,,,,,,,,,True,"Marekovic, Alen (HR)",48.0,88.0,220.0
