competition,round_key,size,discipline,is_team_round,rank,start_no,handler,dog,breed,country,faults,refusals,time_faults,total_faults,time,speed,eliminated,judge,sct,mct,course_length
prague-agility-party-2025,ind_agility_intermediate_1,Intermediate,Agility,False,1,000424,Aneta Indráková,Bee Maya Euphoria Veselý ocas,,,0,0,0.0,0.0,40.6,5.42,False,"Serrano Ciratusa, Pau (ES)",50.0,88.0,220.0
prague-agility-party-2025,ind_agility_intermediate_1,Intermediate,Agility,False,2,,Iwona Golab,SeeYa,,POL,0,0,0.0,0.0,41.68,5.28,False,"Serrano Ciratusa, Pau (ES)",50.0,88.0,220.0
prague-agility-party-2025,ind_agility_intermediate_1,Intermediate,Agility,False,3,,Justin Schiel,Enjoy the Silence Agilepaws,,,0,0,0.0,0.0,43.31,5.08,False,"Serrano Ciratusa, Pau (ES)",50.0,88.0,220.0
prague-agility-party-2025,ind_agility_intermediate_1,Intermediate,Agility,False,4,087617,Barbora Novotná,Bon Bibi Devětsil,,CZE,0,0,0.0,0.0,44.91,4.9,False,"Serrano Ciratusa, Pau (ES)",50.0,88.0,220.0
prague-agility-party-2025,ind_agility_intermediate_1,Intermediate,Agility,False,5,,Lucie-Marie LAURENT,Tsunami blue monster Cuor di vento,,,0,0,0.0,0.0,49.6,4.44,False,"Serrano Ciratusa, Pau (ES)",50.0,88.0,220.0
prague-agility-party-2025,ind_agility_intermediate_1,Intermediate,Agility,False,6,,Karin Gartler-Rappold,Blue Shanell Makaras Aussies,,AUT,0,0,0.0,0.0,49.88,4.41,False,"Serrano Ciratusa, Pau (ES)",50.0,88.0,220.0
prague-agility-party-2025,ind_agility_intermediate_1,Intermediate,Agility,False,7,053619,Pavla Kadeřábková,Blue Sem tam Kladně,,,0,0,3.34,3.34,53.34,4.12,False,"Serrano Ciratusa, Pau (ES)",50.0,88.0,220.0
prague-agility-party-2025,ind_agility_intermediate_1,Intermediate,Agility,False,8,,Magdalena Wasiukiewicz,Dazzling Doom Spiffing Wit,,,1,0,0.0,5.0,40.41,5.44,False,"Serrano Ciratusa, Pau (ES)",50.0,88.0,220.0
prague-agility-party-2025,ind_agility_intermediate_1,Intermediate,Agility,False,9,,Monika Rylska,Koza,,POL,1,0,0.0,5.0,41.69,5.28,False,"Serrano Ciratusa, Pau (ES)",50.0,88.0,220.0
prague-agility-party-2025,ind_agility_intermediate_1,Intermediate,Agility,False,10,,Nastasya Morize,Summer Stars power dogs,,,1,0,0.0,5.0,42.75,5.15,False,"Serrano Ciratusa, Pau (ES)",50.0,88.0,220.0
prague-agility-party-2025,ind_agility_intermediate_1,Intermediate,Agility,False,11,002520,Jan Fiala,Kirlie Mawlch,,HRV,1,0,0.0,5.0,43.57,5.05,False,"Serrano Ciratusa, Pau (ES)",50.0,88.0,220.0
prague-agility-party-2025,ind_agility_intermediate_1,Intermediate,Agility,False,12,113623,Kateřina Pospíšilová,BeeSee,,,1,0,0.0,5.0,44.88,4.9,False,"Serrano Ciratusa, Pau (ES)",50.0,88.0,220.0
prague-agility-party-2025,ind_agility_intermediate_1,Intermediate,Agility,False,13,911119,Jakub Diviš,A3Ch Finrod Frances Wonderfull Dream,,CZE,1,0,0.0,5.0,45.29,4.86,False,"Serrano Ciratusa, Pau (ES)",50.0,88.0,220.0
prague-agility-party-2025,ind_agility_intermediate_1,Intermediate,Agility,False,14,005822,Klára Špinková,Antares Loire's Land,,,1,0,0.0,5.0,46.39,4.74,False,"Serrano Ciratusa, Pau (ES)",50.0,88.0,220.0
prague-agility-party-2025,ind_agility_intermediate_1,Intermediate,Agility,False,15,,Stefanie Schulze,As Speedy Squirrel of Free Flying Foxes,,,0,1,0.66,5.66,50.66,4.34,False,"Serrano Ciratusa, Pau (ES)",50.0,88.0,220.0
prague-agility-party-2025,ind_agility_intermediate_1,Intermediate,Agility,False,16,,Petra Matušíková,Zebra,,SVK,2,0,0.0,10.0,40.12,5.48,False,"Serrano Ciratusa, Pau (ES)",50.0,88.0,220.0
prague-agility-party-2025,ind_agility_intermediate_1,Intermediate,Agility,False,17,027320,Josef Honner,Teodor,,,2,0,0.0,10.0,44.89,4.9,False,"Serrano Ciratusa, Pau (ES)",50.0,88.0,220.0
prague-agility-party-2025,ind_agility_intermediate_1,Intermediate,Agility,False,18,,Claudia Engelen,Born to Bark Gates of Heaven Gates of Heaven,,,1,1,0.0,10.0,45.97,4.79,False,"Serrano Ciratusa, Pau (ES)",50.0,88.0,220.0
prague-agility-party-2025,ind_agility_intermediate_1,Intermediate,Agility,False,19,,Nicole Manes,Toffee vom Ettikogarten Ettikogarten,,,1,1,0.0,10.0,48.05,4.58,False,"Serrano Ciratusa, Pau (ES)",50.0,88.0,220.0
